county_state,GOP_2020,Avg_Trump_vote,Vax_Pct,Vax_5Plus_Pct,Vax_12Plus_Pct,Vax_18Plus_Pct,Vax_65Plus_Pct,COVID_Deaths_Per_10K,All_Deaths_Per_10K,median_age
Arenac County_MI,0.671271682,0.671271682,51.79999924,54.29999924,58.09999847,61,84.59999847,30.05,408.68,50.20000076
Union County_SD,0.671259165,0.671259165,54.40000153,57.90000153,62.5,65.19999695,86.5,7.71,145.8,40.59999847
Buena Vista city_VA,0.671109498,0.671109498,37.09999847,39.5,43.09999847,44.90000153,64.59999847,36.36,346.92,36.40000153
Macoupin County_IL,0.671084344,0.671084344,55.70000076,58.70000076,62.70000076,65.09999847,88.59999847,25,358.96,43.90000153
Audubon County_IA,0.671052635,0.671052635,59.40000153,63.20000076,67.90000153,70.5,95,30.17,411.71,46.40000153
Shawano County_WI,0.670926392,0.670926392,54.59999847,57.59999847,61.5,63.70000076,82.09999847,26.43,336.52,45.29999924
Coweta County_GA,0.670594692,0.670594692,45.70000076,48.5,52.70000076,55.40000153,79,32.81,297.69,39.59999847
Guthrie County_IA,0.670538366,0.670538366,59.40000153,62.79999924,67.40000153,70.5,95,20.82,317.02,46
Ravalli County_MT,0.670502007,0.670502007,50.09999847,52.40000153,55.59999847,57.90000153,79.19999695,25.24,324.85,49
Labette County_KS,0.67019254,0.67019254,50.90000153,54.40000153,58.79999924,60.5,73.09999847,51.73,433.91,40.79999924
Johnson County_MO,0.669852555,0.669852555,46,49,52.70000076,53.90000153,71.40000153,18.47,250.78,30.79999924
Pend Oreille County_WA,0.669706523,0.669706523,42.09999847,44.09999847,47.09999847,49,64.69999695,22.32,382.4,50
Saluda County_SC,0.669613957,0.669613957,31.20000076,33.09999847,35.59999847,37.09999847,43.79999924,20.19,289.04,44
Mathews County_VA,0.669584632,0.669584632,62.59999847,65.09999847,68.09999847,70,84.5,12.87,380.29,54.29999924
Gage County_NE,0.669574618,0.669574618,46.5,49.29999924,52.70000076,54,75.19999695,28.68,388.14,43.29999924
Ross County_OH,0.669029117,0.669029117,51.90000153,54.90000153,58.90000153,61.70000076,84.59999847,62.95,501.36,41.59999847
Boone County_KY,0.668885648,0.668885648,64,68.30000305,73.5,76.59999847,95,19.87,209.08,38.09999847
Wyoming County_PA,0.668730676,0.668730676,62.29999924,65.5,69.19999695,71.19999695,92,18.05,246.98,45.20000076
Highlands County_FL,0.668449283,0.668449283,53.59999847,56.09999847,59.59999847,61.59999847,76.30000305,74.83,652.11,54
McLeod County_MN,0.668131649,0.668131649,59.09999847,62.59999847,66.90000153,69.90000153,92.40000153,20.14,325.03,41.40000153
Orleans County_NY,0.667951941,0.667951941,56.09999847,59,62.40000153,64.09999847,82.90000153,23.14,250.55,43.09999847
Gloucester County_VA,0.667579234,0.667579234,64.09999847,67.40000153,71.69999695,73.40000153,92.90000153,38.91,440.25,44.40000153
Bryan County_GA,0.667447865,0.667447865,55.29999924,59.70000076,66.5,69.30000305,95,4.9,128.25,34.70000076
Clare County_MI,0.667096615,0.667096615,46.90000153,49.59999847,53.29999924,55.59999847,79.69999695,28.65,387.9,47.90000153
Franklin County_IA,0.667056501,0.667056501,55.59999847,59.20000076,63.90000153,66.09999847,88.19999695,22.11,358.72,42.79999924
Monroe County_IL,0.666886747,0.666886747,63.70000076,67.5,71.19999695,72.90000153,95,15.46,211.27,42.90000153
Upson County_GA,0.666873276,0.666873276,46.29999924,49.40000153,53.70000076,56.5,80,121.21,685.43,41.20000076
Tooele County_UT,0.666730106,0.666730106,60.29999924,65.30000305,71.69999695,73.69999695,95,8.87,172.49,32
Rusk County_WI,0.666624427,0.666624427,42,44.29999924,47.40000153,49.40000153,68,26.2,349.78,48.90000153
Adams County_WA,0.666496098,0.666496098,61.70000076,68.30000305,78.5,84,91.90000153,5.82,167.79,28.20000076
Tehama County_CA,0.666446149,0.666446149,44,46.79999924,50.79999924,52.90000153,67.09999847,29.92,318.79,40.59999847
Delaware County_IA,0.666400075,0.666400075,55.70000076,59.29999924,63.79999924,67.69999695,92.30000305,29.13,322.1,43.40000153
Calcasieu Parish_LA,0.66615051,0.66615051,43.40000153,46.70000076,51.09999847,53.59999847,77.19999695,35.56,365.35,37.29999924
Marinette County_WI,0.665999413,0.665999413,54.09999847,56.70000076,60.29999924,63,88.40000153,32.48,435.82,49
Ramsey County_ND,0.665859997,0.665859997,59.09999847,63.5,69.09999847,71.59999847,88.5,43.21,373.31,39.59999847
Jones County_GA,0.665595293,0.665595293,44.79999924,47.09999847,51,53.70000076,70.59999847,4.93,225.35,41.20000076
Warren County_VA,0.665295303,0.665295303,37.5,39.79999924,43.20000076,45.09999847,68.59999847,28.83,317.17,40.59999847
Spink County_SD,0.665191293,0.665191293,53.90000153,57.40000153,61.40000153,64.80000305,88.09999847,54.24,389.22,43
Richland Parish_LA,0.66468811,0.66468811,43.79999924,46.70000076,50.90000153,53.5,77.90000153,20.7,336.28,39.59999847
Tate County_MS,0.664605737,0.664605737,46.20000076,49.09999847,52.5,54.70000076,77.09999847,23.73,280.87,38.40000153
Waushara County_WI,0.664504707,0.664504707,45.90000153,48.09999847,50.70000076,52.5,73,13.29,282.75,49.90000153
Atascosa County_TX,0.664477289,0.664477289,52.70000076,56.79999924,62.5,64.5,83.59999847,35.24,280.14,36.09999847
Jackson County_MS,0.664463699,0.664463699,48.90000153,51.79999924,56,58,78.40000153,40.21,391.29,39.70000076
Gila County_AZ,0.66395694,0.66395694,60.90000153,64.30000305,68,69.30000305,75.40000153,47.4,472.3,50.90000153
Davison County_SD,0.663946033,0.663946033,65.40000153,69.59999847,74.09999847,75.90000153,95,45.78,376.8,39
Craighead County_AR,0.663654566,0.663654566,48.90000153,52.5,56.70000076,58.20000076,77.40000153,101.5,689.82,34.5
Teller County_CO,0.663616478,0.663616478,55.40000153,57.59999847,60.79999924,62.59999847,85.40000153,13.24,209.82,50.90000153
Kaufman County_TX,0.663527489,0.663527489,53,57.09999847,62.40000153,64.90000153,85.90000153,11.6,183.05,34.5
Wayne County_PA,0.663498163,0.663498163,63.79999924,66.30000305,69.09999847,70.40000153,82.90000153,38.3,383.43,48.59999847
Fayette County_PA,0.663464189,0.663464189,59.29999924,62.29999924,66.19999695,68.80000305,91.40000153,49.24,431.97,45.29999924
Ellis County_TX,0.663411021,0.663411021,54.90000153,58.79999924,64.09999847,66.5,88.19999695,24.97,226.81,36.29999924
Fremont County_WY,0.662967265,0.662967265,54.5,58.29999924,62.29999924,63.70000076,83.30000305,27.71,356.42,39.5
Coosa County_AL,0.662712157,0.662712157,41.59999847,43.5,46.09999847,47.79999924,66.40000153,10.53,288.04,50.09999847
Otsego County_MI,0.662668586,0.662668586,56.09999847,59.20000076,64.09999847,66.59999847,88.19999695,31.63,404.13,44.40000153
Wexford County_MI,0.662578702,0.662578702,52.20000076,55.5,60.40000153,63.09999847,87.5,40.41,402.64,41.79999924
Tift County_GA,0.662448525,0.662448525,41.5,44.59999847,48.40000153,50.09999847,76.80000305,94.63,572.41,36.20000076
Madison County_IA,0.662357509,0.662357509,55,58.20000076,63,65.69999695,92.40000153,17.29,218.8,41.09999847
Hall County_NE,0.66212678,0.66212678,52.40000153,56.70000076,61.29999924,63.40000153,71.90000153,39.53,345.76,36.40000153
Yancey County_NC,0.66208595,0.66208595,53.5,56,59.40000153,61.79999924,82.30000305,20.26,315.08,48.29999924
Seneca County_OH,0.661991477,0.661991477,50.09999847,53,57,59.79999924,88.09999847,29.5,302.15,40.40000153
Sebastian County_AR,0.661815882,0.661815882,52.09999847,55.70000076,60.20000076,61.59999847,75.19999695,86.14,653.89,38.09999847
Floyd County_VA,0.661670923,0.661670923,38.20000076,40.09999847,43.29999924,45.29999924,61.79999924,14.13,296.16,48
Adams County_PA,0.661617935,0.661617935,57.5,60.40000153,64,66.09999847,88.40000153,30.64,297.23,44.40000153
Dickinson County_IA,0.661508381,0.661508381,60.40000153,63.40000153,67.69999695,70,93.59999847,32.49,340.6,48.20000076
Marshall County_IL,0.661465704,0.661465704,58.20000076,61.40000153,65.40000153,67.19999695,85.90000153,12.86,354.97,45.90000153
Wright County_IA,0.66133672,0.66133672,58.59999847,62.70000076,67.59999847,70.59999847,86.5,39.11,371.53,42.40000153
Wallowa County_OR,0.661099255,0.661099255,60.59999847,63.59999847,67.80000305,70,86.5,23.86,379.06,50
Horry County_SC,0.661056817,0.661056817,58.09999847,60.79999924,64.40000153,66.19999695,90.59999847,37.47,443.98,48.90000153
Bent County_CO,0.660949886,0.660949886,27.29999924,28.29999924,29.89999962,29.79999924,41.79999924,27.78,322.97,41.29999924
Abbeville County_SC,0.660741568,0.660741568,41.40000153,43.5,46.5,48.70000076,66.59999847,16.46,297.95,44.79999924
Cache County_UT,0.660610378,0.660610378,59.59999847,64.90000153,70.69999695,72.69999695,95,8.3,153.62,25.79999924
Cass County_NE,0.660381079,0.660381079,63.59999847,67.30000305,71.69999695,73.59999847,95,11.47,182.48,41.79999924
Jefferson County_MO,0.660273552,0.660273552,46,48.79999924,52.40000153,54.20000076,75.5,21.95,255.21,40.40000153
Atchison County_KS,0.660010934,0.660010934,48.29999924,51.09999847,54.5,56.20000076,84.30000305,16.63,280.81,37.59999847
Cole County_MO,0.659920573,0.659920573,54.20000076,57.40000153,61.59999847,63.70000076,88,69.04,438.31,39.59999847
Johnson County_IN,0.659885585,0.659885585,61.20000076,65.19999695,69.59999847,71.90000153,95,21.18,250.7,37.70000076
Oconee County_GA,0.659369051,0.659369051,58.29999924,61.59999847,66.90000153,70,87.80000305,18.13,302.63,40.40000153
Dickinson County_MI,0.659195304,0.659195304,68.30000305,72,77.09999847,80.59999847,95,50.41,444.02,46.40000153
Muskogee County_OK,0.658905149,0.658905149,53.40000153,57,62.29999924,64.30000305,89.30000305,75.14,552.72,38
Reno County_KS,0.658763051,0.658763051,50.90000153,53.79999924,58.29999924,61.09999847,80.69999695,51.62,471.88,40.79999924
Cleveland County_NC,0.658727705,0.658727705,52.59999847,55.79999924,60,62.09999847,89.19999695,60.88,463.24,41
Marion County_IA,0.658433855,0.658433855,54.09999847,57.20000076,62.09999847,65.09999847,91.5,31.46,332.53,40
Forsyth County_GA,0.658281207,0.658281207,54.20000076,57.5,62,64.69999695,78.69999695,22.14,237.24,39.40000153
Garland County_AR,0.657684565,0.657684565,47.5,50.20000076,53.29999924,54.29999924,73.5,77.25,675.47,45.40000153
Jefferson County_IN,0.657481134,0.657481134,58,61.59999847,65.59999847,68,95,66.68,389.85,41.79999924
Grant County_WA,0.657218695,0.657218695,58.29999924,63.09999847,70.09999847,73.19999695,84,16.25,227.23,33.59999847
Coryell County_TX,0.657215834,0.657215834,48.5,52,56.29999924,57.09999847,94.40000153,13.65,167.99,32.90000153
Boyd County_KY,0.657211185,0.657211185,50.70000076,53.59999847,57.09999847,59.5,73.19999695,129.86,976.85,42.59999847
Rosebud County_MT,0.656976759,0.656976759,86.40000153,94.09999847,95,95,95,17.23,285.57,35.59999847
Grady County_GA,0.656953394,0.656953394,44.90000153,47.90000153,52.40000153,54.79999924,73.59999847,25.08,276.26,40.70000076
Colonial Heights city_VA,0.656789839,0.656789839,36.09999847,38.79999924,42.90000153,45,61.90000153,29,384.17,39.40000153
DeSoto County_FL,0.656686962,0.656686962,48.29999924,50.79999924,54.09999847,55.5,75.59999847,21.51,324.05,42.09999847
Refugio County_TX,0.656565666,0.656565666,53.70000076,56.90000153,61.70000076,63.09999847,77.80000305,20.72,322.68,42.70000076
Langlade County_WI,0.656515896,0.656515896,54.90000153,57.70000076,61.70000076,64.5,87.5,44.61,412.27,49.09999847
Louisa County_IA,0.656414092,0.656414092,54.20000076,57.59999847,62,64.90000153,84.09999847,28.84,225.14,42.40000153
Butler County_PA,0.656272888,0.656272888,66.5,69.59999847,72.69999695,74.40000153,94.90000153,41.69,364.59,43.70000076
Laurens County_SC,0.656126976,0.656126976,39.59999847,42,45.59999847,47.70000076,72.59999847,34.66,388.48,41.20000076
Faribault County_MN,0.655926228,0.655926228,58.40000153,61.90000153,65.80000305,68.59999847,92.80000305,31.63,354.45,44.20000076
Tangipahoa Parish_LA,0.655659795,0.655659795,47.59999847,51.29999924,56.20000076,58.5,84.59999847,45.93,379.54,36.09999847
Conway County_AR,0.655613124,0.655613124,55.40000153,58.90000153,63,64.5,80.80000305,8.62,302.78,42.40000153
Torrance County_NM,0.655404449,0.655404449,49.70000076,52.29999924,55.09999847,56.5,70.90000153,11.76,276.34,43.20000076
Kewaunee County_WI,0.655394793,0.655394793,53.09999847,55.90000153,59.70000076,62.09999847,84.30000305,12.17,210.78,44.59999847
Nez Perce County_ID,0.655220091,0.655220091,58.59999847,62.20000076,66.69999695,69.5,95,38.63,487.82,41.20000076
Perquimans County_NC,0.655130923,0.655130923,50.70000076,53.09999847,56.79999924,59.5,85.69999695,7.62,290.94,50.29999924
Vermilion County_IL,0.654983878,0.654983878,46.70000076,49.79999924,54.20000076,57.5,78.90000153,33.24,400.99,40.90000153
Henderson County_IL,0.654814005,0.654814005,51.29999924,54,57.59999847,60.20000076,84.80000305,28.52,305.77,50.09999847
Franklin County_MS,0.654793918,0.654793918,49.29999924,52.20000076,56.70000076,59.29999924,71.80000305,26.06,409.07,42.90000153
Rockingham County_NC,0.654709339,0.654709339,53.40000153,56.20000076,60.09999847,62.59999847,88,27.28,437.62,45.09999847
Montgomery County_NC,0.654603481,0.654603481,44.70000076,47.09999847,51,54.29999924,77.90000153,15.51,284.13,44
Iredell County_NC,0.654579937,0.654579937,56.40000153,59.59999847,63.79999924,66.30000305,95,36,322.71,40.90000153
Shasta County_CA,0.654348791,0.654348791,51,54.09999847,58.29999924,60.70000076,81.30000305,44.31,496.76,41.20000076
Lee County_MS,0.654190183,0.654190183,44.70000076,47.79999924,52.20000076,54.79999924,79.40000153,128.37,853.49,37.79999924
Otter Tail County_MN,0.653864145,0.653864145,52.29999924,55.5,59.29999924,61.29999924,83.19999695,19.82,349.73,45.90000153
Douglas County_MN,0.653796792,0.653796792,58.70000076,62.29999924,65.90000153,68.19999695,93,31.09,375.15,43.79999924
Carbon County_PA,0.653721511,0.653721511,62.59999847,65.69999695,69.30000305,71.30000305,88.5,37,344.89,46.09999847
Barry County_MI,0.653697252,0.653697252,50.29999924,53.09999847,57.40000153,59.59999847,81.90000153,13.02,243.36,42.59999847
Rockbridge County_VA,0.653681397,0.653681397,46.5,48.40000153,51.40000153,53.20000076,65.5,14.13,252.64,49.5
Lubbock County_TX,0.652979612,0.652979612,49.29999924,52.70000076,57.09999847,59.09999847,85.30000305,79.54,464.11,31.5
Ascension Parish_LA,0.652819872,0.652819872,51.90000153,55.70000076,61.09999847,63.29999924,85.59999847,8.49,167.88,36.59999847
Hempstead County_AR,0.652745306,0.652745306,42.29999924,45.40000153,49.90000153,52.70000076,61.79999924,22.85,317.36,39.79999924
Brown County_MN,0.652681947,0.652681947,67,70.80000305,75.19999695,77.40000153,95,26.72,352.84,41.59999847
Madison County_VA,0.651986718,0.651986718,56.70000076,59.59999847,63.20000076,64.80000305,79.5,12.91,284.03,46.40000153
Henry County_IA,0.65187335,0.65187335,55.40000153,58.59999847,62.90000153,65.5,85,27.47,327.66,40.79999924
Telfair County_GA,0.651822805,0.651822805,29.89999962,31.29999924,32.90000153,33.70000076,47.09999847,10.47,306.91,41.79999924
Anderson County_TN,0.651785195,0.651785195,57.09999847,60.20000076,64.5,66.90000153,86,51.95,545.66,42.70000076
Rapides Parish_LA,0.651439726,0.651439726,51.09999847,54.70000076,59.79999924,62.40000153,84.19999695,71.67,587.31,38.09999847
Sherburne County_MN,0.651334226,0.651334226,47.40000153,50.70000076,54,55.90000153,82.5,10.7,172.3,36.90000153
Schoolcraft County_MI,0.651211798,0.651211798,56.70000076,59.20000076,63.09999847,64.80000305,83.40000153,17.43,439.6,52.59999847
Ford County_KS,0.651186466,0.651186466,47.59999847,52,58,60.20000076,83.09999847,30.74,239.76,31.89999962
Walker County_TX,0.651151955,0.651151955,48.29999924,50.40000153,52.90000153,53.90000153,72.80000305,22.19,224.94,36.90000153
Clark County_KY,0.651138425,0.651138425,56,59.5,63.70000076,65.5,79.40000153,31.19,420.38,41.29999924
Caroline County_MD,0.651069999,0.651069999,58.40000153,62.20000076,67.19999695,69.59999847,93,9.88,231.83,40.09999847
Howard County_IN,0.650972188,0.650972188,49.40000153,52.5,56.90000153,59.59999847,81.69999695,60.22,485.5,40.79999924
Hardin County_IA,0.6507954,0.6507954,56.70000076,59.70000076,63.20000076,65.90000153,89.5,27.53,371.08,45
Waupaca County_WI,0.650600731,0.650600731,55.5,58.40000153,62.29999924,64.5,91.69999695,33.93,384.53,45.40000153
Jessamine County_KY,0.650532722,0.650532722,55.09999847,58.70000076,62.90000153,64.59999847,84.19999695,14.17,199.16,38.70000076
McCracken County_KY,0.650391936,0.650391936,57.09999847,60.70000076,65.40000153,68.19999695,85.5,111.78,770.3,42
Lebanon County_PA,0.650324225,0.650324225,58.5,62,66.5,68.80000305,86.30000305,32.82,362.94,41
Calloway County_KY,0.650283575,0.650283575,47.20000076,49.5,52,53.09999847,79,30.09,375.67,35.59999847
Forest County_WI,0.650108874,0.650108874,62.09999847,65.69999695,70,72.5,95,23.76,305.68,47.59999847
Chickasaw County_IA,0.649675786,0.649675786,55.90000153,59.59999847,64.59999847,68.19999695,89,10.1,307.9,42.90000153
Iberia Parish_LA,0.649619401,0.649619401,48.09999847,51.70000076,56.70000076,59.20000076,80.90000153,23.92,366.65,37.79999924
Webster Parish_LA,0.649429083,0.649429083,44,46.79999924,50.90000153,53.20000076,74.40000153,32.06,458.49,41.59999847
Nacogdoches County_TX,0.649329305,0.649329305,46.20000076,49.29999924,53.5,55.29999924,81.69999695,66.65,412.26,31.89999962
Amherst County_VA,0.649279594,0.649279594,47.29999924,49.90000153,53.29999924,54.79999924,73.30000305,9.91,236.63,44.70000076
Richland County_ND,0.649257541,0.649257541,53.79999924,57.29999924,61.09999847,63,85,6.04,175.12,37.79999924
Clarke County_MS,0.64897567,0.64897567,58.59999847,62.29999924,67.19999695,70.5,85.09999847,22.05,316.45,42.90000153
Morgan County_IL,0.648927152,0.648927152,55.70000076,58.59999847,61.90000153,63.5,84.69999695,53.36,452.37,41.70000076
Lewis County_WA,0.648679078,0.648679078,52.70000076,55.90000153,59.90000153,61.70000076,77.30000305,20.85,347.64,42
Dodge County_NE,0.64848268,0.64848268,55.29999924,59.20000076,63.29999924,64.90000153,76.40000153,39.35,373.29,39.20000076
Union County_IA,0.648342788,0.648342788,52.40000153,55.20000076,59.5,62.40000153,87.30000305,36.61,441.01,41
Cass County_MO,0.647941053,0.647941053,53.90000153,57.29999924,61.5,63.40000153,83.5,14.87,268.16,40.29999924
Union County_OH,0.647899508,0.647899508,65.09999847,69.30000305,73,74.90000153,95,18.78,210.25,38.20000076
Fulton County_NY,0.647658348,0.647658348,55.5,58.40000153,62.40000153,64.19999695,79.40000153,35.02,367.31,43.90000153
Lawrence County_MS,0.647574425,0.647574425,56.70000076,60.40000153,66.09999847,69,95,18.63,349.64,41
Dodge County_WI,0.64734906,0.64734906,53.40000153,55.90000153,59.29999924,61.09999847,89.5,36.61,350.12,42.70000076
Assumption Parish_LA,0.647174001,0.647174001,44.59999847,47.20000076,50.79999924,53.09999847,69.80000305,7.73,260.04,43
Crawford County_MI,0.647118688,0.647118688,52,54.79999924,58.29999924,59.70000076,74.69999695,79.52,617.99,51
Monroe County_MS,0.646854579,0.646854579,51.70000076,54.79999924,59.70000076,62.70000076,87.09999847,62.57,373.93,41.90000153
Warren County_OH,0.646495223,0.646495223,66.19999695,70,73.69999695,75.5,93.19999695,21.94,271.34,39.79999924
Hernando County_FL,0.646444261,0.646444261,56.09999847,58.79999924,62.5,64.40000153,84,57.37,539.83,48
Jefferson County_KS,0.646383464,0.646383464,55.90000153,58.79999924,63.09999847,66,87.5,20.64,252.57,43.79999924
Benton County_MN,0.64609164,0.64609164,45.09999847,48.29999924,51.09999847,52.40000153,67.59999847,28.22,254.47,36.59999847
Genesee County_NY,0.646062195,0.646062195,61,64.19999695,68.09999847,70,88.30000305,40.79,357.63,42.90000153
Simpson County_MS,0.645939112,0.645939112,46.5,49.20000076,53.29999924,55.90000153,77,45.83,357.28,40.59999847
Berkeley County_WV,0.645755291,0.645755291,57,60.59999847,65.40000153,67.90000153,94.30000305,27.05,307.53,38.79999924
Columbia County_PA,0.644765973,0.644765973,63.79999924,66.59999847,69.80000305,71.09999847,95,20.66,283.94,40.90000153
Seward County_KS,0.644243956,0.644243956,48.79999924,53.59999847,61,64.5,80.5,35.87,241.87,30.5
Roscommon County_MI,0.643894017,0.643894017,57,59.20000076,62.29999924,64.59999847,81.69999695,11.42,375.32,56.79999924
Menominee County_MI,0.643848658,0.643848658,59.09999847,61.70000076,65,67.90000153,95,17.6,265.68,49.70000076
Umatilla County_OR,0.643804133,0.643804133,57.09999847,60.90000153,66.40000153,68.5,86.90000153,19.75,274.79,36.59999847
Camden County_GA,0.643798053,0.643798053,57.40000153,61.70000076,67.90000153,70.19999695,89.40000153,14.01,176.24,34.20000076
Herkimer County_NY,0.643609941,0.643609941,60.59999847,63.70000076,67.59999847,69.30000305,86.19999695,17.52,256.94,44
Brown County_IN,0.64324683,0.64324683,53.09999847,55.29999924,58.20000076,60.5,75.90000153,22.51,309.28,50.5
Chippewa County_MN,0.642867923,0.642867923,55.20000076,59.20000076,64.19999695,66.30000305,86.09999847,33.99,391.68,40.79999924
Pender County_NC,0.642570734,0.642570734,54.90000153,58,62.09999847,64.40000153,87.09999847,7.32,205.52,42.29999924
Nobles County_MN,0.642570257,0.642570257,62.79999924,68.69999695,74.09999847,77,91,20.46,245.55,36.70000076
Lawrence County_PA,0.642351747,0.642351747,56.20000076,59.20000076,63,65.40000153,83.59999847,46.08,438.61,44.90000153
Nelson County_ND,0.64209342,0.64209342,72.09999847,75.69999695,79.5,82.09999847,95,58.94,530.45,48.5
Lexington County_SC,0.64203006,0.64203006,57.20000076,60.59999847,64.69999695,66.30000305,88.09999847,35.45,370.83,39.70000076
Cheboygan County_MI,0.641920865,0.641920865,57.09999847,59.5,62.59999847,64.80000305,82.19999695,24.85,353.37,51.90000153
Bourbon County_KY,0.641583741,0.641583741,59.59999847,63.20000076,67.5,69.30000305,80.09999847,30.15,306.99,42.29999924
Ionia County_MI,0.641342461,0.641342461,47.90000153,50.70000076,54.79999924,56.90000153,85.19999695,10.27,199.12,39
Barnes County_ND,0.641150057,0.641150057,59.59999847,62.59999847,66,68.09999847,84.5,38.87,378.49,43.5
Becker County_MN,0.641101003,0.641101003,56,59.59999847,64.30000305,67.40000153,93.80000305,19.88,321.99,42.5
Pine County_MN,0.640959918,0.640959918,50.20000076,52.59999847,55.70000076,57.90000153,80.59999847,11.6,269.61,45.59999847
Le Sueur County_MN,0.640682578,0.640682578,50.40000153,53.59999847,56.59999847,58.40000153,79,10.75,207.69,41.40000153
Henry County_VA,0.640681863,0.640681863,39.70000076,41.5,44.70000076,46.59999847,60.59999847,14.73,299.32,47.79999924
Saline County_KS,0.640416563,0.640416563,51.5,54.90000153,58.70000076,60.5,73.59999847,62.54,475.99,39.90000153
Presque Isle County_MI,0.640220523,0.640220523,60.79999924,63.29999924,66.69999695,69.5,88.09999847,19.09,375.77,56.29999924
Shelby County_KY,0.639278114,0.639278114,48,51,54.20000076,55.20000076,74.5,18.98,202.43,40.29999924
Crow Wing County_MN,0.639135718,0.639135718,57.79999924,61,64.90000153,67.5,93.19999695,28.1,349.04,44.70000076
Bradley County_AR,0.639025748,0.639025748,58.29999924,62,68.09999847,70.09999847,83.5,29.78,324.75,40.40000153
Yavapai County_AZ,0.638798177,0.638798177,49.40000153,51.40000153,54.20000076,56.09999847,74,45.98,480.65,55.20000076
Dodge County_MN,0.638631344,0.638631344,61.59999847,65.40000153,69.19999695,71.09999847,89.30000305,5.25,159.54,38.40000153
Paulding County_GA,0.638581753,0.638581753,38.20000076,40.79999924,44.5,46.29999924,72.19999695,16.17,168.32,36.70000076
Swift County_MN,0.638551891,0.638551891,58.90000153,62.79999924,66.69999695,69,88.69999695,25.64,321.06,42.70000076
Columbia County_AR,0.638347268,0.638347268,50.20000076,53.20000076,57,58.09999847,80.19999695,41.46,392.55,35.09999847
Steuben County_NY,0.638269305,0.638269305,62.20000076,65.59999847,69.09999847,71,88.80000305,31.31,377.63,42.90000153
Juneau County_WI,0.638193905,0.638193905,55.09999847,58.20000076,61.59999847,63.59999847,87.69999695,9.33,299.23,45.20000076
San Patricio County_TX,0.637978971,0.637978971,56.29999924,60.5,66.19999695,68.5,86.59999847,9.61,221.38,36.29999924
Allamakee County_IA,0.637968183,0.637968183,55.09999847,59.20000076,64,66.80000305,89,40.93,368.38,43.79999924
Onslow County_NC,0.63789022,0.63789022,62.59999847,68.5,74.80000305,77.09999847,95,17.17,184.52,27.10000038
Waseca County_MN,0.637597442,0.637597442,58.20000076,61.59999847,65.69999695,68.19999695,88.90000153,14.74,254.21,40.20000076
Laurens County_GA,0.637587428,0.637587428,47.70000076,51,56,58.90000153,76,77.1,566.73,39.29999924
Bee County_TX,0.63757962,0.63757962,51.40000153,54.40000153,58.59999847,60.29999924,83.59999847,32.01,271.31,35.70000076
Greene County_IA,0.637334406,0.637334406,59.40000153,63.20000076,68.09999847,70.90000153,95,19.5,326.95,44.09999847
Burnett County_WI,0.637215257,0.637215257,59.09999847,61.70000076,65.19999695,67.5,88.69999695,16.13,274.73,55
Cass County_MI,0.636977434,0.636977434,44.79999924,47.09999847,50.70000076,52.79999924,73.19999695,13.6,261.06,45.40000153
Columbus County_NC,0.636466742,0.636466742,46.5,49,52.70000076,54.90000153,71.09999847,41.92,483.91,42.29999924
Clayton County_IA,0.636439443,0.636439443,48.90000153,51.59999847,55.79999924,58.90000153,81.30000305,35.89,339.45,46.5
Carroll County_IL,0.636216342,0.636216342,67.09999847,70.69999695,75.30000305,79.09999847,93.69999695,15.93,284.11,47.79999924
Flathead County_MT,0.635948777,0.635948777,43.90000153,46.40000153,49.5,51.40000153,71.80000305,37.99,390.12,42.09999847
Cattaraugus County_NY,0.63581574,0.63581574,57.5,60.79999924,64.59999847,66.30000305,84.80000305,37.29,382.98,42.29999924
Pamlico County_NC,0.635434389,0.635434389,59.59999847,61.90000153,65,67.69999695,91.80000305,8.1,334.58,53.5
Cass County_MN,0.635354578,0.635354578,58.70000076,61.79999924,65.69999695,67.69999695,86,9.14,276.45,49.29999924
Ocean County_NJ,0.635280967,0.635280967,56.09999847,60.29999924,65.80000305,69.5,84.09999847,42.45,375.46,41.5
Iosco County_MI,0.635227501,0.635227501,56.79999924,59.5,63.29999924,65.5,81.59999847,44.54,503.76,53.29999924
Nevada County_AR,0.635199547,0.635199547,46.90000153,50,54.29999924,57.09999847,68.90000153,18.32,311.47,43.59999847
Wayne County_IN,0.634668887,0.634668887,51.90000153,55.09999847,59.20000076,61.5,85.09999847,78.4,595.13,40.90000153
Westmoreland County_PA,0.634643197,0.634643197,59.70000076,62.29999924,65.59999847,67.40000153,84.59999847,32.32,374.98,47.20000076
Ferry County_WA,0.634531736,0.634531736,58.09999847,60.79999924,63.20000076,63.29999924,73.40000153,22,360.24,51.79999924
Piatt County_IL,0.634250343,0.634250343,63.79999924,67.19999695,70.09999847,72,93.80000305,13.13,297.26,42.5
Chisago County_MN,0.633960068,0.633960068,58.79999924,62.40000153,66.30000305,68.80000305,95,18.79,264.14,40.90000153
Douglas County_NV,0.633846164,0.633846164,52.70000076,54.5,57.29999924,59,74.90000153,12.63,302.99,54
Cherokee County_OK,0.633566678,0.633566678,50.20000076,53.09999847,56.90000153,58.20000076,76.90000153,50.81,393.47,36.40000153
